game_id,player_id,team_id,opponent_team_id,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,seconds_per_touch,dribbles_per_touch,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def,avg_speed,avg_speed_off,avg_speed_def
0022300128,1627783,1610612761,1610612755,33.15,64,65,12,2,3,0,0,4,6,3,1,0,45,48,6,0,2,8,8,14,0,0,3,6,62,35,2.5,2.41,2.0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,4,1,1,0,0,3,0,0,0,0,0,3,0,0,0,1,1,0,4,2,2,0,2,6,0,13288,2.52,1.37,1.14,3.96,4.36,3.55
0022300129,1641722,1610612740,1610612765,29.43,62,62,2,0,0,2,2,2,0,0,1,1,13,16,0,0,0,2,0,0,0,0,1,2,23,14,0.6,1.59,1.04,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,1,12565,2.38,1.3,1.08,4.45,4.4,4.5
0022300132,1629002,1610612756,1610612755,4.95,10,11,1,0,0,2,2,2,0,0,0,1,4,7,0,0,0,1,0,0,0,1,1,4,8,5,0.2,1.77,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2072,0.39,0.19,0.21,3.95,4.86,3.35
0022300133,1631097,1610612754,1610612766,23.93,51,49,5,2,4,0,0,4,1,1,0,0,21,24,5,0,0,4,5,12,1,0,3,5,37,25,1.4,2.26,2.11,0,0,0,0,0,0,0,0,0,0,5,1,1,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,1,6,0,1,1,0,1,0,9848,1.87,0.99,0.88,4.4,4.47,4.32
0022300134,1629021,1610612753,1610612747,18.98,40,39,2,1,1,0,0,2,1,0,0,0,22,24,2,0,0,5,2,6,1,0,1,2,34,26,1.0,1.68,0.76,6,1,2,0,0,2,3,0,1,0,8,5,7,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,8,0,3,0,3,4,1,7638,1.45,0.87,0.58,3.84,4.22,3.98
0022300134,1630559,1610612747,1610612753,34.0,68,70,7,3,3,3,4,9,2,1,0,2,31,34,2,0,0,4,2,4,2,0,0,0,48,19,3.3,4.14,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,13724,2.6,1.33,1.27,3.97,4.52,3.54
0022300136,1628372,1610612751,1610612738,14.5,28,30,3,1,1,0,0,2,2,0,0,0,22,22,1,0,0,1,1,3,1,2,0,0,29,14,1.4,2.82,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,4,0,6198,1.17,0.64,0.54,4.49,4.5,3.72
0022300136,1630570,1610612751,1610612738,5.05,10,10,0,0,0,0,0,0,0,0,0,0,9,4,2,0,0,1,2,5,0,0,0,0,9,3,0.3,1.96,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2277,0.43,0.26,0.17,3.82,5.25,4.21
0022300137,1628989,1610612758,1610612745,15.83,30,31,4,1,2,0,0,2,2,0,0,0,22,25,2,0,0,3,2,4,1,0,0,0,32,27,1.0,1.82,1.06,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,2,3,1,6536,1.24,0.7,0.53,4.28,4.65,3.84
0022300138,1629659,1610612762,1610612750,24.4,46,45,14,3,8,0,0,6,4,1,1,0,52,58,5,0,0,14,5,12,2,1,2,2,77,31,6.3,4.88,4.52,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2,1,1,4,0,9422,1.78,1.03,0.76,3.98,4.02,3.94
0022300139,1641816,1610612743,1610612741,2.35,5,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,4,2,0.2,2.71,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1027,0.19,0.12,0.07,4.61,3.69,6.13
0022300140,1628966,1610612756,1610612765,19.9,39,37,2,0,2,0,0,0,0,0,0,0,16,10,1,0,0,1,1,2,0,1,2,4,20,8,0.8,2.29,1.25,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,4,2,2,5,0,7785,1.47,0.81,0.66,4.23,4.1,4.38
0022300142,1626172,1610612744,1610612739,15.18,32,33,0,0,0,0,0,0,0,0,0,0,36,21,5,1,1,10,8,19,0,0,1,2,38,24,0.8,1.25,0.42,1,0,0,0,0,0,1,0,0,0,4,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,6,0,6,2,4,9,1,6189,1.17,0.58,0.59,4.43,4.64,4.23
0022300142,1627747,1610612739,1610612744,31.88,66,66,8,1,1,2,2,4,4,0,1,1,35,30,2,1,1,5,4,4,2,0,0,0,44,25,2.7,3.63,3.16,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,2,9,1,13032,2.47,1.32,1.15,4.3,4.46,3.81
0022300143,202681,1610612742,1610612766,33.97,74,71,11,3,4,0,0,7,7,3,0,0,60,63,10,1,0,18,11,23,1,1,3,4,77,33,4.2,3.27,2.86,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,8,0,13704,2.6,1.45,1.15,4.08,4.31,3.51
0022300144,202687,1610612763,1610612757,26.05,56,54,0,0,0,0,0,0,0,0,0,0,31,20,4,0,0,4,4,11,0,3,0,2,41,24,1.0,1.44,0.2,1,0,0,0,0,0,1,0,0,0,9,2,5,2,2,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,3,9,0,6,3,3,8,1,10210,1.93,1.11,0.83,4.18,4.7,3.62
0022300150,1628389,1610612748,1610612747,38.32,77,77,2,0,1,0,0,0,0,0,0,0,62,59,10,0,0,8,10,23,2,2,3,4,94,58,4.2,2.7,1.23,13,4,10,2,2,10,2,0,0,1,10,3,6,2,2,9,1,0,0,1,6,1,1,0,0,2,4,2,1,0,5,3,2,8,0,15,3,11,17,1,14074,2.67,1.54,1.13,3.9,4.09,3.37
0022300150,1631108,1610612747,1610612748,15.35,30,30,1,1,1,0,0,2,0,0,0,0,15,12,1,0,0,1,0,0,0,0,2,2,19,9,0.5,1.54,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,6423,1.22,0.61,0.61,4.32,4.52,4.13
0022300152,203897,1610612741,1610612762,30.98,63,62,10,2,4,4,5,6,3,1,1,3,31,43,3,0,2,5,5,9,1,0,0,0,56,26,3.2,3.48,3.07,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,7,4,12478,2.36,1.26,1.1,4.22,4.99,3.57
0022300157,201568,1610612764,1610612766,19.65,40,40,2,1,1,0,0,2,1,0,0,0,34,34,2,1,0,2,3,6,0,1,1,2,46,33,1.5,1.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,4,2,2,4,0,7217,1.37,0.74,0.63,3.86,3.92,3.27
0022300160,1630538,1610612746,1610612751,5.78,12,13,1,0,1,0,0,0,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,0,9,4,0.5,3.44,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2227,0.42,0.22,0.2,3.93,4.18,3.7
0022300163,203493,1610612745,1610612747,12.0,26,25,0,0,0,0,0,0,0,0,0,0,13,10,1,0,0,2,1,2,0,0,0,0,17,9,0.5,1.91,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,4584,0.87,0.49,0.38,4.29,4.29,4.28
0022300163,1626246,1610612745,1610612747,6.28,14,14,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,1,12,5,0.3,1.5,0.58,1,1,1,0,0,2,0,0,0,0,3,3,3,0,0,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,3,0,5,2,2,6,0,2393,0.45,0.25,0.2,4.5,4.88,4.04
0022300166,203937,1610612750,1610612740,25.3,54,54,3,1,1,0,0,2,1,0,1,0,31,34,5,0,0,7,5,12,1,2,0,2,40,25,2.1,3.21,2.33,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,7,0,9812,1.86,0.91,0.95,4.04,4.08,3.6
0022300167,1631096,1610612760,1610612739,29.28,63,62,7,2,3,0,0,4,3,1,1,0,46,29,2,0,0,4,2,5,1,3,7,12,61,29,1.9,1.88,0.93,2,0,1,0,0,0,1,0,0,0,5,4,4,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,1,4,1,3,9,0,11504,2.18,1.29,0.89,4.09,4.64,3.5
0022300168,203490,1610612761,1610612742,15.08,35,34,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,1,0,0,1,0,1,3,17,7,0.3,1.21,0.41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,5,0,6199,1.17,0.62,0.55,4.34,4.31,4.37
0022300169,1631124,1610612743,1610612744,8.23,16,16,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,5,3,0.1,1.46,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3578,0.68,0.34,0.33,4.8,4.32,3.93
0022300172,1629021,1610612753,1610612737,20.03,44,44,3,1,2,0,0,3,1,0,0,0,22,26,0,0,1,2,1,0,0,0,2,3,34,24,0.9,1.63,0.59,3,1,2,0,0,2,0,0,1,0,3,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,6,3,3,8,0,7963,1.51,0.85,0.66,4.18,4.01,4.4
0022300173,1626171,1610612749,1610612753,27.62,57,58,2,1,2,0,0,2,0,0,0,0,28,20,1,0,0,2,1,2,2,0,3,5,43,20,1.3,1.88,1.0,2,0,1,0,0,0,1,1,0,0,2,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,6,2,4,7,1,11405,2.16,1.08,1.08,4.19,4.75,3.75
0022300174,1628384,1610612761,1610612738,27.53,52,55,3,1,2,0,0,2,1,0,0,0,27,29,2,0,0,3,2,4,1,0,2,3,42,32,1.4,2.05,1.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,2,4,1,10692,2.03,1.09,0.93,4.01,4.46,3.57
0022300175,202083,1610612737,1610612748,7.48,16,16,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,1,8,5,0.1,0.64,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,3050,0.58,0.28,0.3,4.65,4.95,4.39
0022300175,1629027,1610612737,1610612748,38.45,81,83,20,4,8,1,2,9,9,3,1,1,63,79,11,0,2,19,13,30,1,0,2,3,96,34,7.8,4.9,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,0,14817,2.81,1.44,1.37,3.96,4.42,3.59
0022300175,1630696,1610612748,1610612737,28.02,62,61,6,1,2,0,0,2,4,0,0,0,39,35,2,0,0,6,2,6,3,1,0,2,52,18,3.7,4.3,4.06,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,1,6,1,12307,2.33,1.36,0.97,4.41,4.76,4.4
0022300176,1630596,1610612739,1610612744,31.07,68,69,2,1,1,2,2,4,0,0,0,1,34,28,2,0,0,2,2,5,1,1,4,8,50,29,1.6,1.93,0.46,3,0,1,0,0,0,1,1,1,0,10,5,6,2,2,15,1,0,2,1,2,0,1,0,0,0,1,0,0,0,1,1,0,2,0,4,2,2,13,1,12358,2.34,1.19,1.15,4.09,4.43,3.77
0022300177,202397,1610612766,1610612752,17.47,35,35,7,0,2,0,0,0,5,0,0,0,27,19,2,0,0,6,2,5,2,0,0,1,31,16,1.5,2.86,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,4,7,1,7235,1.37,0.7,0.67,4.37,4.7,4.1
0022300181,1641709,1610612765,1610612741,32.33,63,62,5,0,2,3,4,3,0,0,1,2,34,23,2,0,1,5,3,5,0,1,0,1,49,29,2.3,2.85,2.16,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,10,1,10,1,9,12,0,13689,2.59,1.36,1.23,4.42,4.75,4.1
0022300183,1641722,1610612740,1610612742,27.57,61,62,4,0,1,0,0,0,1,1,2,0,23,33,2,0,0,2,2,6,0,0,7,7,40,27,1.4,2.08,1.53,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,3,0,12070,2.29,1.16,1.13,4.82,5.1,4.54
0022300186,203110,1610612744,1610612750,24.38,48,48,5,1,3,0,0,2,2,0,0,0,53,47,7,2,0,15,9,21,1,0,2,2,65,39,2.6,2.4,1.52,4,0,0,0,0,0,4,0,0,0,3,1,1,0,0,2,2,1,0,0,2,0,0,0,0,0,2,1,0,0,2,0,2,7,0,7,3,4,9,0,9199,1.74,0.93,0.81,3.71,4.21,3.27
0022300193,203991,1610612737,1610612752,26.4,50,50,0,0,0,0,0,0,0,0,0,0,17,15,1,0,0,1,1,3,2,2,3,7,24,14,0.5,1.15,0.38,2,0,0,0,2,0,1,0,0,1,4,2,3,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,7,0,9417,1.78,0.84,0.94,3.85,3.84,3.46
0022300194,1630531,1610612755,1610612738,20.17,39,39,3,1,1,0,0,2,1,0,1,0,7,9,0,0,0,1,0,0,2,0,1,1,13,9,0.5,2.11,1.77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,4,0,8016,1.52,0.74,0.77,4.25,4.04,4.45
0022300195,1641806,1610612761,1610612749,3.52,7,8,4,0,1,2,2,2,2,0,0,1,6,6,2,0,0,4,2,5,1,0,0,0,9,5,0.6,3.93,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1685,0.32,0.16,0.16,4.78,7.31,5.63
0022300196,1641710,1610612753,1610612741,26.65,55,57,6,2,3,0,0,4,3,1,0,0,29,31,2,0,0,5,2,5,0,0,1,3,40,18,2.3,3.44,2.83,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,2,0,2,4,0,11080,2.1,1.16,0.94,4.4,4.58,4.18
0022300201,1631096,1610612760,1610612744,27.1,53,56,2,0,0,2,2,2,1,0,0,1,34,25,2,0,0,2,2,5,0,2,5,12,48,25,1.4,1.73,0.63,3,1,1,0,0,2,2,0,0,0,5,2,3,0,0,5,0,0,2,0,5,0,0,0,0,0,3,0,2,0,1,1,0,6,0,9,4,5,12,1,10721,2.03,1.07,0.97,4.18,4.98,3.89
0022300205,1626166,1610612749,1610612742,17.2,34,35,1,1,1,0,0,2,0,0,0,0,25,20,2,0,1,1,2,2,1,0,2,2,31,9,2.1,4.14,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,7225,1.37,0.77,0.6,4.54,4.94,4.12
0022300208,1630194,1610612755,1610612751,13.68,26,27,0,0,0,0,0,0,0,0,0,0,14,8,1,0,0,2,1,2,0,2,2,4,18,9,0.4,1.42,0.44,2,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,3,2,1,5,1,5695,1.08,0.57,0.51,4.51,4.91,4.1
0022300209,1630175,1610612753,1610612754,24.88,56,58,11,2,6,2,2,7,3,0,1,1,40,45,3,1,0,6,4,8,0,1,4,6,59,28,4.1,4.18,3.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,9,0,12141,2.3,1.29,1.01,5.1,5.41,4.75
0022300209,1630532,1610612753,1610612754,22.37,49,50,8,3,7,2,2,9,0,0,0,1,22,27,1,0,0,1,1,2,2,0,2,2,39,15,2.5,3.84,3.31,1,0,0,2,2,2,0,0,0,1,2,1,2,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,4,0,6,1,5,7,0,10039,1.9,1.08,0.82,4.8,5.27,4.26
0022300210,1641854,1610612739,1610612743,24.92,49,49,10,5,6,4,4,15,2,1,0,2,39,48,4,0,1,7,5,11,2,1,0,2,55,21,5.4,5.93,5.65,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,1,1,3,1,9575,1.81,1.03,0.78,4.02,4.17,3.85
0022300211,1631204,1610612765,1610612761,21.17,46,48,7,1,1,0,0,2,5,1,1,0,32,37,6,3,0,8,9,19,1,0,2,2,42,13,4.1,5.82,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,9098,1.72,0.87,0.85,4.45,5.07,4.4
0022300212,1630537,1610612758,1610612742,32.53,66,66,5,1,2,0,0,2,2,1,1,0,36,32,4,0,0,9,4,10,2,0,2,4,45,30,1.4,1.87,1.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,12,1,14265,2.7,1.46,1.24,4.77,5.42,4.14
0022300218,1630595,1610612765,1610612743,38.02,76,75,23,5,10,6,6,17,8,3,2,3,68,84,9,0,1,12,10,21,3,1,2,5,95,43,7.8,4.9,4.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,1,0,0,1,0,0,0,2,0,2,1,1,6,1,14580,2.76,1.62,1.15,4.16,4.72,3.29
0022300220,200768,1610612748,1610612741,26.57,49,51,1,0,0,0,0,0,1,0,0,0,42,39,6,0,1,10,7,14,0,0,3,4,55,31,2.6,2.84,2.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,1,3,5,0,9686,1.83,1.09,0.74,3.85,4.53,3.11
0022300221,1627853,1610612752,1610612750,3.08,6,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,4,1,0.1,1.64,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1366,0.26,0.11,0.15,5.33,4.81,2.82
0022300223,201935,1610612746,1610612759,28.07,55,54,10,1,3,0,0,2,7,3,0,0,55,58,10,3,1,18,13,29,2,0,2,2,70,33,5.3,4.5,3.86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,2,4,1,10231,1.94,1.06,0.87,3.83,4.21,3.84
0022300224,1628415,1610612745,1610612744,30.98,62,62,6,2,4,0,0,4,1,0,1,0,20,25,2,1,0,3,3,7,0,0,1,1,35,22,1.1,1.96,1.09,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,4,0,0,0,1,2,0,1,0,0,0,1,0,0,0,2,1,1,3,0,2,0,2,4,0,12175,2.31,1.1,1.2,4.22,4.41,4.05
0022300226,1631212,1610612743,1610612753,10.32,22,23,1,0,0,0,0,0,1,0,0,0,12,5,0,0,0,1,0,0,0,0,2,2,14,6,0.3,1.47,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,4601,0.87,0.48,0.39,4.92,5.7,4.18
0022300228,1641748,1610612749,1610612738,7.72,15,17,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,0,0,0,1,10,6,0.2,1.1,0.5,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3528,0.67,0.34,0.32,5.05,4.65,4.05
0022300229,202710,1610612748,1610612739,27.8,54,52,11,0,3,0,0,0,7,2,1,0,37,43,9,0,1,10,9,22,2,2,1,1,51,33,3.6,4.28,3.24,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1,1,2,0,8626,1.63,0.88,0.75,3.87,4.15,4.08
0022300232,202699,1610612755,1610612750,32.32,62,62,9,0,3,2,2,2,5,2,0,1,36,38,2,0,2,6,4,6,0,1,3,5,54,27,3.1,3.47,2.93,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,2,0,5,0,4,10,0,12115,2.29,1.26,1.03,4.01,4.51,3.52
0022300237,203924,1610612757,1610612762,32.35,65,66,8,2,4,3,4,7,2,1,0,2,27,32,4,0,0,5,4,10,1,1,0,1,46,29,2.0,2.57,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,12512,2.37,1.18,1.19,4.18,4.54,3.88
0022300238,203501,1610612742,1610612747,29.92,60,60,2,0,1,0,0,0,1,0,0,0,25,25,3,0,0,4,3,8,1,0,1,4,37,25,1.0,1.69,1.05,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,4,1,11034,2.09,1.17,0.92,3.92,4.52,3.33
0022300239,1630198,1610612760,1610612755,25.58,54,53,3,1,2,0,0,2,1,0,0,0,22,28,2,0,0,2,2,4,0,0,0,0,38,30,1.2,1.97,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,9,1,10780,2.04,1.12,0.92,4.26,4.55,3.96
0022300240,1630549,1610612751,1610612748,11.73,25,25,0,0,0,0,0,0,0,0,0,0,14,8,1,0,1,2,2,2,0,2,1,5,17,7,0.5,1.81,0.71,1,0,0,2,2,2,0,0,0,1,3,0,1,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,3,6,0,5026,0.95,0.52,0.43,4.78,4.7,3.9
0022300240,1631107,1610612748,1610612751,16.57,33,33,4,0,1,0,0,0,1,0,2,0,27,23,5,0,0,10,5,12,0,0,3,3,35,19,1.6,2.66,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,5,2,3,9,2,6661,1.26,0.65,0.61,4.5,5.46,3.74
0022300240,1631288,1610612748,1610612751,29.38,56,55,1,1,1,0,0,2,0,0,0,0,19,19,0,0,0,2,0,0,1,0,1,1,26,13,0.7,1.51,0.69,1,0,0,0,0,0,1,0,0,0,3,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,12012,2.28,1.12,1.16,4.47,4.46,4.48
0022300241,203992,1610612737,1610612764,21.07,45,44,7,3,5,0,0,6,2,0,0,0,24,28,1,0,0,7,1,3,1,0,1,1,35,24,1.3,2.19,1.63,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,6,1,8794,1.67,0.88,0.79,4.49,5.15,3.92
0022300241,1628398,1610612764,1610612737,25.2,55,56,6,0,2,0,0,0,4,2,0,0,47,45,8,1,0,12,8,18,0,0,2,3,65,35,3.9,3.61,2.6,1,0,0,2,2,2,0,0,0,1,3,2,2,2,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,5,2,3,9,1,9923,1.88,1.09,0.79,4.3,4.54,3.99
0022300244,203957,1610612742,1610612746,17.62,35,34,1,0,0,0,0,0,0,0,1,0,30,20,2,0,0,2,2,5,1,0,1,1,35,13,1.9,3.23,2.57,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,1,5,0,5,5,0,6878,1.3,0.77,0.53,4.09,5.17,3.06
0022300244,1627826,1610612746,1610612742,23.13,44,44,0,0,0,0,0,0,0,0,0,0,24,14,1,0,0,1,1,2,0,0,0,4,36,18,0.6,1.03,0.17,3,0,0,0,0,0,2,0,0,0,9,4,7,0,4,9,0,0,0,2,2,1,1,0,0,3,1,0,0,0,4,4,0,6,0,10,3,7,13,1,8411,1.59,0.86,0.73,3.91,4.48,3.36
